Kilometres,Zone,Bonus,Make,Insured,Claims,Payment,Claimfreq,km1,km2,km3,km4,z1,z2,z3,z4,z5,z6,m1,m2,m3,m4,m5,m6,m7,m8
3,2,1,2,52.01,6,49480,0.11536243,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,1,3,42.02,6,19600,0.142789148,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,2,1,4,72.26,10,15713,0.13838915,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,2,1,5,63.55,10,45597,0.157356412,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,2,1,6,140.48,10,24925,0.07118451,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,2,1,7,41.12,7,29069,0.170233463,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,2,1,8,15.44,4,19159,0.259067358,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,1,9,2136.64,283,1188075,0.132450951,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,2,2,1,304.17,33,230024,0.108491962,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2,2,2,74.05,9,25481,0.1215395,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,2,3,44.9,3,7212,0.066815145,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,2,2,4,74.01,1,700,0.013511688,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,2,2,5,71.95,7,12796,0.097289785,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,2,2,6,201.2,13,30337,0.064612326,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,2,2,7,49.51,4,35898,0.080791759,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,2,2,8,11.53,1,5716,0.086730269,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,2,9,2535.1,241,1050750,0.095065283,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,2,3,1,346.82,28,127469,0.080733522,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2,3,2,74.87,13,71451,0.173634299,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,3,3,49.48,6,18584,0.121261116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,2,3,4,67.62,4,11510,0.059154096,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,2,3,5,75.8,11,59922,0.145118734,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,2,3,6,211.42,12,52349,0.056759058,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,2,3,7,58.59,6,19142,0.102406554,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,2,3,8,21.15,1,309,0.047281324,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,3,9,2607.48,222,986926,0.085139675,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,2,4,1,398.7,30,121008,0.075244545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2,4,2,115.52,13,31036,0.112534626,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,4,3,61.44,5,15124,0.081380208,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,2,4,4,46.99,2,4809,0.042562247,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,2,4,5,81.79,9,79729,0.110037902,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,2,4,6,178.98,16,57389,0.089395463,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,2,4,7,73.74,4,13266,0.054244643,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,2,4,8,21.73,2,6506,0.092038656,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,4,9,2804.47,185,983263,0.065966118,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,2,5,1,577.94,44,164565,0.07613247,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2,5,2,186.56,17,37312,0.091123499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,5,3,99.25,5,70395,0.050377834,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,2,5,4,37.92,2,3340,0.052742616,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,2,5,5,114.6,12,36371,0.104712042,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,2,5,6,231.48,8,12793,0.034560221,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,2,5,7,112.71,3,7993,0.026616982,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,2,5,8,49.52,1,7647,0.020193861,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,5,9,3785.59,255,1135808,0.067360702,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,2,6,1,1204.54,64,297189,0.053132316,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2,6,2,348.05,20,87441,0.057463008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,6,3,318.67,21,132964,0.065898892,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,2,6,4,59.64,2,2113,0.033534541,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,2,6,5,233.04,14,55184,0.060075524,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,2,6,6,401.81,21,79575,0.052263508,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,2,6,7,229.04,16,63658,0.069856794,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,2,6,8,113.66,5,69056,0.04399085,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,6,9,7232.56,477,2168736,0.065951752,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,2,7,1,6206.24,291,1529817,0.046888293,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2,7,2,1778.53,97,442424,0.054539423,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,7,3,1574.59,60,408143,0.038105158,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,2,7,4,257.82,12,34524,0.046544101,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,2,7,5,1214.18,67,253711,0.055181275,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,2,7,6,1992.86,65,250177,0.032616441,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,2,7,7,1295.2,52,296108,0.04014824,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,2,7,8,502.83,27,92809,0.05369608,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,2,7,9,33844.51,1504,7698320,0.044438522,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,3,1,1,252.96,35,165902,0.138361796,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,1,2,55.7,6,15001,0.107719928,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,1,3,42.39,5,19085,0.117952347,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,1,4,61.57,7,47058,0.113691733,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,3,1,5,76.42,18,103398,0.235540434,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3,1,6,171.47,18,101601,0.104974631,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,3,1,7,37.76,5,7103,0.132415254,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,3,1,8,14.17,1,31442,0.07057163,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,3,1,9,2164.34,294,1266124,0.135838177,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,3,2,1,354.49,43,270211,0.121301024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,2,2,56.21,7,45695,0.124533001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2,3,33.16,1,6939,0.030156815,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,2,4,72.74,5,12904,0.068737971,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,3,2,5,88.73,11,26769,0.123971599,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3,2,6,257.15,19,67830,0.073886836,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,3,2,7,55.78,6,21727,0.107565436,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,3,2,8,26.57,2,7009,0.075272864,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,3,2,9,2691.01,234,1261608,0.086956199,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,3,3,1,388.74,25,131184,0.064310336,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,3,2,71.36,7,44201,0.09809417,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,3,38.48,1,4375,0.025987526,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,3,4,71.03,2,5964,0.028157117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,3,3,5,86.96,11,42621,0.12649494,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3,3,6,250.19,20,173266,0.079939246,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,3,3,7,75,6,39333,0.08,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,3,3,8,34.92,5,22418,0.143184422,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,3,3,9,2786.03,190,858717,0.068197399,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,3,4,1,449.5,29,195168,0.064516129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,4,2,106.66,7,51072,0.065629102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,4,3,50.85,3,34954,0.05899705,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,4,4,49.51,2,11339,0.04039588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,3,4,5,93.52,3,4737,0.0320787,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3,4,6,229.73,14,69250,0.060941105,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,3,4,7,93.86,6,23703,0.063924995,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,3,4,8,35.25,2,33142,0.056737589,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,3,4,9,2823.71,174,804353,0.061621059,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,3,5,1,623.39,41,164990,0.065769422,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,5,2,165.36,8,49197,0.048379294,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,5,3,107.24,6,9345,0.055949273,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,5,4,53.95,2,4256,0.037071362,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,3,5,5,115.89,13,33965,0.112175339,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3,5,6,289.39,14,64812,0.048377622,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,3,5,7,130.94,9,58316,0.068733771,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,3,5,8,68.28,3,5923,0.043936731,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,3,5,9,3795.31,233,1102967,0.06139156,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,3,6,1,1211.8,55,204035,0.045387028,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,6,2,331.56,27,160170,0.081433225,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,6,3,244.41,21,112398,0.085921198,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,6,4,69.85,4,7558,0.057265569,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,3,6,5,285.97,13,72538,0.045459314,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3,6,6,501.96,17,79132,0.03386724,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,3,6,7,260.81,16,66095,0.061347341,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,3,6,8,140.81,11,99429,0.078119452,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,3,6,9,6982.23,418,2296256,0.05986626,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,3,7,1,6637.23,243,1109910,0.036611659,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,7,2,1681.52,71,377529,0.042223702,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,7,3,1688.25,47,211505,0.027839479,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,7,4,319.83,6,49844,0.018759966,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,3,7,5,1402.18,55,204355,0.039224636,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3,7,6,2650.35,76,436313,0.028675458,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,3,7,7,1414.4,56,314402,0.03959276,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,3,7,8,821.8,32,244466,0.038938915,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,3,7,9,36595.09,1462,7765626,0.039950715,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,4,1,1,559.52,82,333333,0.146554189,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,1,2,79.18,9,83389,0.113665067,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,4,1,3,52.97,5,10472,0.094393053,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,1,4,139.86,4,13468,0.028600029,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,4,1,5,125.06,21,139195,0.167919399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,4,1,6,395.86,34,101041,0.085888951,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,1,7,65.27,4,13716,0.061283898,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,4,1,8,25.95,3,14203,0.115606936,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,4,1,9,4174.3,477,2028574,0.114270656,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,4,2,1,759.38,75,461748,0.098764782,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,2,2,95.99,9,12058,0.093759767,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,4,2,3,61.91,2,10300,0.032304959,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,2,4,162.43,7,38966,0.043095487,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,4,2,5,171.4,17,79870,0.099183197,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,4,2,6,581.13,31,233888,0.053344346,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,2,7,141.7,11,85892,0.077628793,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,4,2,8,33.05,3,13031,0.090771558,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,4,2,9,5179.78,407,2133862,0.078574766,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,4,3,1,882.28,67,325944,0.075939611,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,3,2,140.89,6,22634,0.042586415,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,4,3,3,80.68,1,3416,0.012394646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,3,4,120.58,3,70053,0.024879748,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,4,3,5,168.89,12,23087,0.071052164,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,4,3,6,566.4,24,143467,0.042372881,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,3,7,141.85,13,34102,0.091646105,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,4,3,8,59.83,5,41928,0.083570115,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,4,3,9,5273.39,323,1769366,0.061250922,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,4,4,1,930.38,53,294693,0.056965971,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,4,2,186.23,13,91535,0.069806154,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,4,4,3,103.32,2,12215,0.019357336,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,4,4,95.19,3,36777,0.031515916,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,4,4,5,202.06,16,71636,0.079184401,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,4,4,6,507.25,21,47506,0.041399704,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,4,7,153.52,9,81848,0.058624283,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,4,4,8,80.05,2,7466,0.024984385,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,4,4,9,5361.38,290,1551046,0.054090551,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,4,5,1,1240.15,72,441578,0.058057493,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,5,2,271.62,16,87667,0.058905824,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,4,5,3,229.54,14,83355,0.060991548,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,5,4,95.75,2,8741,0.020887728,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,4,5,5,262.73,18,44435,0.0685114,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,4,5,6,575.18,17,65613,0.029555965,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,5,7,240.02,14,28430,0.058328473,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,4,5,8,132.37,2,7701,0.015109164,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,4,5,9,7316.31,332,2030248,0.045378066,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,4,6,1,2278.6,101,444371,0.044325463,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,6,2,587.8,31,122651,0.052739027,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,4,6,3,504.36,14,103196,0.027757951,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,6,4,124.82,2,31519,0.016023073,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,4,6,5,520.21,26,116043,0.049979816,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,4,6,6,969.68,40,193661,0.041250722,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,6,7,483.93,22,64380,0.04546112,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,4,6,8,317.12,15,150041,0.047300706,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,4,6,9,13375.57,616,3207923,0.046054112,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,4,7,1,14598.67,444,2526990,0.030413729,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,7,2,3769.94,118,775364,0.031300233,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,4,7,3,3657.95,104,731869,0.028431225,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,4,7,4,639.63,8,13695,0.012507231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,4,7,5,3018.7,95,485071,0.031470501,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,4,7,6,6256.55,150,730785,0.023974874,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,7,7,2890.19,115,676893,0.039789772,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,4,7,8,2160,55,380519,0.025462963,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,4,7,9,79614.96,2548,13203616,0.032004035,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,5,1,1,66.18,11,86991,0.166213358,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,1,2,12.2,2,4206,0.163934426,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,5,1,3,10.46,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,5,1,4,12.55,1,31442,0.079681275,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,5,1,5,16.22,1,617,0.061652281,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,5,1,6,45.16,1,1606,0.02214349,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,5,1,7,10.26,4,8787,0.389863548,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,5,1,8,8.14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,5,1,9,582.17,82,288772,0.140852328,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,5,2,1,95.88,4,40620,0.041718815,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,2,2,14.67,1,1234,0.068166326,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,5,2,3,9.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,5,2,4,14.04,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,5,2,5,23.38,5,10834,0.213857998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,5,2,6,64.73,6,80041,0.092692724,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,5,2,7,15.78,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,5,2,8,7.15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,5,2,9,682.07,66,251890,0.096764262,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,5,3,1,106.06,9,52060,0.084857628,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,3,2,25.79,3,5523,0.116324157,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,5,3,3,12.55,1,901,0.079681275,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,5,3,4,12.61,1,2693,0.079302141,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,5,3,5,28.41,1,1300,0.035198874,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,5,3,6,69.25,4,10121,0.057761733,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,5,3,7,24.06,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,5,3,8,7.05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,5,3,9,696.56,44,270042,0.063167566,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,5,4,1,122.77,6,40268,0.048871874,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,4,2,28.66,1,1100,0.034891835,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,5,4,3,18.5,1,1855,0.054054054,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,5,4,4,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,5,4,5,29.15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,5,4,6,71.37,4,11034,0.056045958,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,5,4,7,22.78,1,3056,0.043898156,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,5,4,8,10.62,2,32355,0.188323917,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,5,4,9,741.23,44,249540,0.059360792,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,5,5,1,186.4,6,97634,0.032188841,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,5,2,39.3,2,32030,0.050890585,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,5,5,3,31.63,2,6342,0.06323111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,5,5,4,5.84,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,5,5,5,33.94,5,13825,0.147318798,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,5,5,6,88.3,2,32833,0.022650057,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,5,5,7,36.43,4,3897,0.109799616,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,5,5,8,29.33,1,31442,0.034094783,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,5,5,9,1017.94,56,268945,0.055013066,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,5,6,1,359.83,15,218411,0.041686352,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,6,2,79.26,10,50649,0.126167045,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
